100620121004969984	227651864	objective
96619333626769408	117928875	positive
111929406846545920	28983293	negative
111334657714434048	34191996	negative
111489768969351168	203603397	positive
104230040224542720	53476983	positive
101376750923169792	140995431	neutral
100757119254532096	129585625	neutral
100275185957081088	255666197	positive
111496739382505473	2049631	neutral
100018715550167040	19841902	positive
102930053272313856	15195755	neutral
100696473406144512	58885552	neutral
100167102098456576	244545107	objective
108759304181526529	363931149	objective-OR-neutral
102145743250391040	167878124	neutral
94101630697484288	113217739	objective
100396011675074561	84990150	positive
109001223956463616	113061485	negative
100155707663466496	260992976	positive
96619147974291456	46557945	positive
109000697319657472	131227591	neutral
101213594296913920	22059204	positive
105663631999504384	343369551	positive
100032613074485248	79893160	positive
101649244238266368	14168427	neutral
100018506082435072	25273039	neutral
111403659526553600	173099395	positive
101967591999946752	24034126	neutral
100802557735206912	276696585	objective
100079365290864641	97200415	objective-OR-neutral
101105210491023360	179774971	objective-OR-neutral
100275359689347074	280997311	negative
100755836120473603	122804436	positive
100001547253063681	40165410	objective-OR-neutral
101121012032225280	27387825	neutral
108563517724049408	271473962	neutral
100606422827544576	347311370	negative
100472032873025536	103237898	objective-OR-neutral
100771588605100032	48589253	positive
111991323975888899	53553224	negative
100062220746104832	25785311	negative
109228474358710272	196884501	neutral
101228037500182528	269135285	neutral
100197713467031552	241645179	objective-OR-neutral
100515734681169920	133820543	neutral
100064023080476672	14600962	objective
100668996550008832	340292973	objective-OR-neutral
112626022897287168	256807222	positive
100484828864061440	43003774	neutral
111337999178014720	19657772	objective-OR-neutral
100155406663417856	26762957	positive
111428063509757952	31203786	positive
100048911405809665	267289088	neutral
111839256128921600	169003510	positive
103338206757527552	100149557	positive
100227598117896192	347423655	negative
100378714008850432	19806139	neutral
100140379189415936	120173271	negative
101028289136697344	327493915	objective-OR-neutral
102571251364663296	38312091	positive
111598299781402625	60674386	objective
100184314192465920	49048898	positive
103250113408942080	294713256	neutral
109393614064455680	15462399	objective-OR-neutral
100156280366313472	320282807	positive
104032618705715200	7807292	positive
111628518282104833	21425549	objective
101782597327261696	299851041	neutral
100032156939722752	150955901	positive
106419582364954624	55019057	positive
100137150321917952	193017230	positive
100110258420191232	310404536	positive
100605448276803584	8800892	negative
100137019858104320	318181512	objective-OR-neutral
102191503388053505	5044491	positive
100590156414857217	344703336	objective-OR-neutral
100122665355980801	232130100	positive
101875602310696960	22737073	objective-OR-neutral
104757551962402819	351334770	positive
100001250887741441	54756059	neutral
100276213095993344	34888230	objective
108245367765733377	122615661	objective-OR-neutral
108200013364084736	55693819	objective-OR-neutral
100063092603502592	55451942	negative
100048621600382976	18793851	objective-OR-neutral
100593679445667840	55963708	positive
109001059682369536	212403124	negative
100667465746481152	101576885	neutral
100199456355516416	19184796	positive
100092691462893568	30781884	positive
111523236113694720	309325348	objective
110971367251386368	29960393	positive
100320179166265344	179606709	negative
107989219103879168	208086916	objective
112775987275640832	219409470	neutral
101149621740515328	315605046	objective
111628518282104833	21425549	objective
101392915313590272	53862404	neutral
111718983148904448	261825826	positive
102658421047832577	175973778	negative
100771268978147328	42245932	negative
101574714840977409	54473030	neutral
106812661567733763	155987115	positive
101737619016253440	36303056	positive
100076832153546753	66533920	positive
90832477970636801	14780102	objective-OR-neutral
100272712987049985	169968934	positive
102705222475984896	248258878	negative
100486071091073024	73448257	objective
100019033335795712	187068719	objective-OR-neutral
100197762838171648	54219366	positive
111733236627025920	27145018	negative
100154851954135040	87476588	positive
111415835624607745	18642753	positive
100003085216268288	268235693	neutral
100001174920511489	36693404	negative
100032821590110209	251467197	positive
91339414764126208	145774003	negative
100999663959810049	230343934	neutral
102132710667071489	353922750	objective
100454339935617024	23220608	positive
100880109921239040	92697639	positive
111435753371877376	235585964	objective-OR-neutral
111567958974795776	56063787	neutral
101755634101403649	18840896	objective
100379863038435328	110073231	positive
100001199650123776	17063255	negative
112656688686972928	155693433	positive
100167710259953664	300193511	positive
102522451816235008	325558952	neutral
103384537324732416	101840761	objective
101483692534411264	310334079	neutral
100608096996564992	27970021	negative
111696058136018944	120018069	positive
100379293430980608	293797325	neutral
100046838324928514	23339644	neutral
100198943069179904	300595045	positive
111415396116082688	62107272	positive
103099490457759744	78805650	positive
102103122167607298	20386148	positive
101225765479251969	70529649	neutral
100167231874416641	124431657	neutral
100970579565355010	169540715	positive
100484644390174720	97620428	positive
111552248294813696	306819485	negative
101316920300675072	324836222	objective-OR-neutral
100046092435070976	194323023	positive
106871727182708736	86324793	negative
100273589516910592	332210079	objective-OR-neutral
111719206986317824	189462078	objective-OR-neutral
100488254985474048	102060476	positive
100197784417861632	325863141	negative
100200754777833472	67084661	positive
111496403141926913	179828935	negative
112701053962682368	249402408	positive
100137360385249280	30453305	negative
100531343628312576	221007349	objective
100305557352759296	115497238	positive
91687000574394370	15515169	neutral
109001043232305152	16661097	objective
101119108082438144	130182105	negative
94613445332303872	240276237	objective-OR-neutral
100001422170529792	38986228	positive
101435561788719106	339277860	positive
100064039278886913	273570769	negative
111597908553498625	243290690	neutral
100862257734492160	106780607	negative
100741062678679553	195126962	positive
111490004622127104	30607213	negative
100533254918127616	289965867	positive
100484397739933696	49277101	objective-OR-neutral
101936544335675392	63861155	objective-OR-neutral
100031471439458304	137498387	objective
100152101245698049	297706373	objective-OR-neutral
109121689098530817	24334293	negative
101212280162754560	93684954	positive
100865682777964545	112666002	objective
102825246624722944	50169080	objective
100048128195051520	338672777	positive
100046760013074432	35169377	positive
100077644602810368	98263841	neutral
101377616078057472	233034118	neutral
105845803305803776	295659521	positive
110753194166059008	91571309	objective-OR-neutral
111915263477293056	327454458	neutral
103129451554017280	15046674	objective
111355244914544640	63959333	negative
96574194346770432	22576224	positive
107928170493251585	342710549	neutral
102946589009657857	143622649	positive
109015614718353408	23778222	neutral
101012914307215360	35521107	neutral
100107262567264256	336047527	objective-OR-neutral
111348592685481984	74099868	positive
100229968377806848	170073148	negative
107642732410978304	105997539	negative
100000974885748736	247137949	neutral
101104921033707521	35274641	positive
106722572523159552	18587930	neutral
102206027243601921	258562152	positive
101089623693996032	163919736	positive
109241793635299328	17850857	negative
100003671072456704	110349300	positive
111422597190795265	29392699	neutral
108547418622136320	223546895	positive
100001455003541504	43793393	positive
104983737409871872	192955918	positive
100214944477351936	326123417	objective
111356385106722816	144487314	negative
111494667949973504	19319379	negative
111597464968101888	203092436	objective
111567263957655552	16661908	positive
111839599457861632	20059782	positive
109030416631087104	43085350	neutral
111339931267379200	39435510	positive
100078517819162624	98736767	positive
111463210464448513	1101921	objective-OR-neutral
100106785645543424	259490029	positive
100333560778604544	183504931	neutral
111339652283240448	243504952	positive
100077741050830848	27935641	positive
111477989807628288	153628928	negative
112594818978426882	87699105	positive
111482358162665472	42719636	negative
100106512134975489	239913010	positive
112670014498283521	228564051	positive
111444172648611840	330427979	negative
102601272905043968	15477558	negative
100030999462805504	26977491	positive
111377006960185345	32466602	objective-OR-neutral
100002016922832896	27457376	objective-OR-neutral
101982098646253568	27271838	positive
100606128026689536	231775646	neutral
111355114584936448	282901464	neutral
100502269635731456	41056350	neutral
111567958974795776	56063787	objective
105317459195736064	14549655	objective
100245914714775552	14320586	positive
100017848314900480	272414270	positive
108125185902776320	192165172	objective
100244980815233024	81400575	neutral
100092222699081728	48718901	positive
111338986651385856	8059572	negative
106101154680807424	326452632	negative
100529710613807104	182632134	objective-OR-neutral
100741386361507840	227895263	objective-OR-neutral
100363420364312577	45118809	neutral
104093934401232896	170277278	objective
101225448100470784	128603236	negative
111553068902006784	275811159	objective-OR-neutral
111038785126547458	187529146	positive
111506716717355009	253683735	objective-OR-neutral
108956215438086144	183353797	negative
111351926553194496	33502543	positive
111914735246639104	192175778	positive
111487581144875008	226517341	positive
101436548289007616	323445753	positive
100548489674629120	250532158	objective
112595854883434496	174173090	objective
111583703351820288	18462843	neutral
100091927344594944	97804186	positive
101934935660691456	655053	neutral
100305931811831808	158200128	negative
100230636924698624	38817488	positive
100002212125753345	47247847	neutral
111444069045116928	301500713	positive
101148381346398209	94011057	negative
111416468951941120	20042145	positive
102432588098056192	170705514	positive
111355069189992449	36311361	positive
106434672107597824	299874035	positive
103007027080605696	327466101	negative
100031690159820800	15807682	neutral
111583736323260416	228908563	positive
100046361998790657	73760387	negative
102554395417391105	70279660	neutral
100033638363697152	29437171	objective-OR-neutral
101331802144260096	258522501	objective
111793453825933312	58923175	positive
111326660908945408	33502543	neutral
100395678433419264	334740119	neutral
111508285944905728	304155744	neutral
94432853198258178	184860011	objective-OR-neutral
109093584166326272	47618120	positive
111343620514258944	245630494	positive
101118982056181760	282788600	negative
100017103955963904	60976510	neutral
102450369774366720	181141322	positive
100124132510932992	267382018	objective-OR-neutral
112594284775092225	234999639	objective-OR-neutral
101619112194736128	252742529	objective
100318452941721600	22678872	neutral
109030373551382529	39206296	negative
108126574271926274	234738736	objective-OR-neutral
101587174339772416	21345845	objective
110390514221723648	87277326	positive
111442617157431296	35304507	positive
111522869971927041	171523427	neutral
100395302820917248	243053701	neutral
100607300238180353	169922636	objective
111359975405780992	265712255	positive
111914336393506817	63263214	positive
111974856677015553	335676550	negative
107792924523245568	333453752	negative
106328553838227456	17670912	positive
111809777004322817	5664792	neutral
102432235105419265	140044667	positive
100318977728839680	249952874	positive
100107727421968385	223220973	positive
111718659336044544	20632700	positive
112261794373976064	21458210	positive
102012369693188096	229665860	neutral
107900623042785280	178465017	objective
111914508905234432	30551162	objective
100683870424412160	190527172	positive
112789835537854464	314397515	objective
91186900437712896	30830935	positive
100004189710716929	297706373	objective
100048940505890817	20400987	objective-OR-neutral
100003856712347648	203926466	negative
107490067831992322	84403027	positive
100092147709120512	214323717	positive
110374381095624704	141965001	neutral
112593888992165889	130929236	positive
102781034432692224	20852175	negative
100364442696556544	69409387	objective
100743870110896128	338079880	negative
100076471242072064	107055962	negative
100621528760197120	23985899	objective-OR-neutral
100077228280389632	184830556	objective
100033912272732161	39910049	negative
111464941843775489	113709823	negative
104094669599805440	294316140	positive
109076990899916800	170914578	neutral
100154457203023872	20310643	positive
111388624301473792	346064866	neutral
103322649186410496	299641358	negative
100017541962936320	293889587	positive
111353172978712576	109621494	positive
100335663613882368	5463692	objective
101963773635600384	238521059	positive
100034543272206336	30925997	positive
111855071020584960	92610238	positive
102918591468412928	237541908	positive
111673004840321024	368261705	positive
100109373380108288	306238232	positive
111338104597659648	188283659	positive
100018750786519040	64301071	negative
100092232287272960	188999676	neutral
105574429257510912	77819658	positive
110134033727488000	75118411	negative
100064560920264705	101603701	positive
103476326253608960	30830935	objective-OR-neutral
104697933076762624	23406900	neutral
102265682154102784	32284898	positive
111415335336427520	113306285	neutral
94416366928543746	203022797	neutral
100003668115460096	132556992	neutral
100000831528632320	44130203	positive
100212602520608769	333735840	objective-OR-neutral
111855302156099585	93059585	objective
100017009445699584	40513090	negative
100121787014197249	14283914	negative
100184158013374464	345511604	objective-OR-neutral
100274720783613952	168422187	positive
111357049488678913	14204031	positive
100031283954061314	74279257	positive
111407649320484864	362331386	neutral
100004037872713728	274872330	positive
111476871014793216	55343738	negative
102419708455821314	28431209	neutral
111416766239997952	36929339	objective
102978589603020800	63150255	neutral
100468926353379328	255606254	positive
100047820026953728	168989692	objective
100788103031164928	222262712	negative
100184521005211648	223148100	positive
111477908270354432	17073153	negative
100968885557276672	61243718	positive
111508086715461632	62592166	positive
103053792324493312	23055185	positive
103535684110921729	63723969	positive
100488064446627840	193365174	positive
111506861701873664	248089791	negative
101557646561247233	280914354	positive
100259468096454656	22518658	positive
102734017216000000	173023070	positive
100244873386536960	39089882	objective-OR-neutral
100004010748149760	22542097	neutral
108653990505480192	57915214	positive
100516165855617025	91321101	positive
100003235028414464	35720429	positive
100335315436318720	75950107	objective-OR-neutral
112700633777315840	223741501	positive
100652874337501185	253573841	negative
112005503349035009	33113957	objective
103172528138240000	350726074	positive
111584143783100416	50960380	objective-OR-neutral
109002873697878016	244126934	negative
109740407818166272	14115151	neutral
101912539620835329	248508286	positive
94026043119247360	31123777	neutral
100727276185980928	41678063	negative
102011332794122240	39651447	positive
111477260451713025	26254037	positive
109318249514143744	21714886	negative
100001456849043456	202726782	positive
100017370185220096	116534252	positive
100968822164561921	69614549	negative
100124880057536512	64291395	positive
103368362452721664	17426085	positive
104411263509082112	187059455	objective-OR-neutral
94248654969389057	95349399	positive
96679152068988928	322293210	negative
101303308576235520	323332501	positive
107598277515554816	284732636	objective
105044181197651968	16318592	positive
102674718359957504	66953542	objective
112685371493593088	359530424	objective-OR-neutral
100062692756295680	108815312	objective-OR-neutral
100152383434268672	61711701	negative
101240577303121920	192814675	positive
100289335701667840	195504144	positive
102160928052744194	194356022	positive
107114153549901824	209257081	objective
100018129173889024	322944366	negative
108954784953925633	59891352	positive
106782817962311680	51919619	positive
104170735756521472	185455635	positive
102341316570124288	317681114	neutral
101347221018128386	52970544	objective
111025350171045889	212277484	negative
100017851246714880	305552952	objective-OR-neutral
111345751807889408	81895665	objective-OR-neutral
100003474774822912	127252717	neutral
111463453683752961	24708009	positive
111975256079609857	29526581	negative
100170285763919872	90408018	negative
104109412695810048	109216147	objective
104908489066946561	225442207	neutral
106328976368222208	10644	positive
109002569942175744	25185001	neutral
110978624080982016	44552303	positive
111687980300763137	216656240	neutral
100140068173398016	158528695	positive
111885242524110848	25655396	neutral
100774140390281217	137031123	neutral
105197057844846592	205262441	negative
100109081813057536	128957669	positive
102843092884922368	170895867	negative
107551973506686976	215787182	negative
100155398174150656	239073719	positive
107475131202408449	272170275	neutral
100787954993217536	45722835	objective
100032850828591104	143053356	positive
108444506294202368	207412793	neutral
100257779373182976	350372883	positive
102764094146347009	18425143	positive
111808592079888386	319208417	objective-OR-neutral
100668742882705409	16426077	objective-OR-neutral
111704704605618176	65289738	negative
100154119884513280	149493152	positive
100003246348832768	76792634	positive
100999772130906112	347969859	objective-OR-neutral
100922407895842817	263865651	negative
100063829383323649	248436575	negative
100000794790727680	42359204	positive
106405215305089024	274849657	positive
111353863327596544	56547576	positive
111507943047954433	67215245	neutral
108262556258402304	133754209	objective-OR-neutral
102719652202946560	321965599	neutral
94232811652915200	150053344	negative
100485459989381120	141250621	objective
106071608774500352	24614134	negative
105783843847544833	339010347	objective
100077040413315072	24118994	positive
104789146962366464	16347909	negative
100001160882176000	45456280	positive
111868924253048833	27134028	positive
111975565094961152	201618415	negative
111331706518253568	18992684	neutral
101362894578515968	37344466	objective-OR-neutral
105255718269104128	111005623	negative
100773382869618688	144674812	objective
102447118580580352	285685208	objective
100048178056937473	179603852	positive
103399007484772352	48292678	neutral
109332291150544897	124950761	positive
106131834970181632	158823949	neutral
100033738754363393	194269338	objective
112227534141276161	14334169	objective-OR-neutral
106857111551619072	237891777	objective-OR-neutral
102932600653479937	347271434	negative
111326993508859906	20095663	positive
108155250438967296	111142570	neutral
100048630001582081	50122026	positive
100109709255778304	16902654	neutral
100016586534027264	132843716	negative
91030346635808768	256265574	negative
101586830494941184	167352896	positive
100017064965713921	182983282	objective
100865153960132608	194205193	objective
100770845630271488	50820445	positive
101421010905083904	23603189	positive
90969859780919296	253830702	negative
100488297406660608	52921901	objective
107521958723330048	347564651	positive
101994733534052352	20125135	neutral
108577537071910912	177423199	objective
100622674337865728	150694132	objective-OR-neutral
111375934975787009	47909662	neutral
111496433470939136	291336777	objective-OR-neutral
112504781687357440	228161695	positive
111415252935118848	23826697	positive
111794013799063554	175847441	positive
100047490711158784	58633101	objective-OR-neutral
103172514682908673	15705550	neutral
111339728632164352	25477579	positive
100336603330916352	68765239	objective-OR-neutral
103972153925443584	17528001	neutral
109272940570357760	27736606	neutral
100108969477013504	76416590	positive
109001185259819008	28592453	negative
107944046349127681	104617755	negative
109273529513549824	16818520	positive
102056967836672000	64020032	negative
109393840976314368	61640045	negative
100892947821768704	198940680	positive
100034024428417024	25427252	positive
100759345851154432	221506325	objective
100877221773840384	24920417	neutral
100461448328785920	276756035	objective
102525887077040128	102811600	neutral
111477070957260800	40091823	objective
100607701918289921	194754611	neutral
100970722079412225	346122711	negative
104124524810874880	114503071	negative
111496714023739392	17344338	objective
111406627818717185	118180313	objective-OR-neutral
111507284449964032	39901163	neutral
104289905919799297	263413723	positive
100725565283241984	157237331	neutral
111329879475232768	16157222	negative
107475131202408449	272170275	neutral
100486632314109952	160862414	objective
111480050880221184	44978609	negative
103716082392645633	22695598	negative
100031693452361728	18750806	objective-OR-neutral
101996440175386624	175065191	positive
111522086333333504	162441783	objective
100665491747643392	117142908	objective
100031110481838080	222058173	neutral
111439360532021248	17348567	neutral
111432022186139648	323839505	neutral
109002088780005376	10507832	objective
90835879622488064	280230854	objective-OR-neutral
100099626698407936	20331728	neutral
111853887895515136	20576706	objective-OR-neutral
111733801440391168	223400703	negative
103399626677301248	32946138	objective
100485103389638656	68611060	positive
100274629746229248	42203798	negative
107642786202923008	106534876	objective-OR-neutral
110389471295451136	262907164	positive
111719777055145984	222923751	positive
101029173702819842	54257746	objective-OR-neutral
107643335698690048	25806068	objective-OR-neutral
102205298932072448	277399708	positive
100288679527972865	150299594	positive
102403002878525441	178691385	objective
100125244366401536	32899341	negative
111412404130291712	197670046	objective
101588740299956224	90858590	positive
109228096384798720	21108073	positive
101710815115231232	21783341	neutral
100033144614420480	178863646	positive
102568207910567939	196464876	positive
101151136958001152	323548923	positive
111411376089604096	19200262	objective-OR-neutral
110631116540608513	73694653	objective
100455365241602048	114274058	neutral
101949677515177984	104493187	objective
111431984026357760	50980178	negative
105030347120586752	20161159	positive
102463101122785280	47118147	positive
111642751401082880	242176069	neutral
100244502765248512	185196363	neutral
100849668912726017	325403034	neutral
109183675299667969	28158298	objective-OR-neutral
100381850018656258	34393034	neutral
100048579577659392	143622649	positive
102644742105481217	57364510	negative
101134367581155328	90106825	positive
107598339922604032	208291414	positive
102132571504259072	135426524	neutral
101346254755340289	348993224	neutral
107960153126617088	37330231	positive
111598718406496256	37803050	objective-OR-neutral
100635644719669248	289689538	objective-OR-neutral
100729533342285824	330751015	positive
100153748093009921	33438779	positive
100182275756527616	46277882	neutral
101060074771984384	53572999	neutral
112671999662362624	174482465	positive
111478482214719488	274190714	positive
100336219065565184	24564403	positive
100168677512593409	197143742	negative
101755083057926146	112062232	positive
100729507526344704	322154755	positive
105074573044752384	38017687	objective-OR-neutral
111411151555928064	321710733	negative
100099436771950592	213469113	positive
100108726681337857	7827172	negative
100213241103400960	38303316	positive
101950488873926656	5014261	positive
103142847951290368	71731820	negative
110995176054468608	139689617	positive
100681570058371072	349630599	positive
111486788564041728	20262261	negative
100288213704380416	29792255	positive
111481438808981505	14828787	objective
111421631183863808	156334893	objective-OR-neutral
101498416827342848	19925121	neutral
108758959632035841	172533762	positive
108216025929089024	266987685	positive
100016170320658432	311706699	negative
103218953811275777	10453682	neutral
103384509801701376	49918277	neutral
100110089234546688	287910666	positive
111348015557640192	332275631	negative
100486512772251648	53848566	objective
103776188975165440	18897331	positive
100472374998204416	19354399	negative
90984113938509824	164377995	negative
100968474570002433	195022491	positive
100151930365558784	201163018	negative
102462990133112832	279925750	negative
104380100287545344	357128592	positive
101316639206813696	171057837	negative
100016274519756800	14189626	neutral
101482943855337472	198270143	negative
111507299725606912	24456457	negative
100064075224059904	250708461	neutral
100636678892433408	322108903	neutral
100275511229550594	102864984	objective-OR-neutral
100017301675442176	330378192	negative
105558608678363138	43068480	objective
105181105736531968	329989006	negative
100184693491769344	203815329	positive
90971482913652736	41994410	positive
100047500475498496	237186970	objective
101752977685090304	238519413	positive
103882059101126656	26137209	neutral
100031647864459264	54199088	objective
109287825110863872	21515380	negative
111435004051066880	57705713	objective
108398021116575744	242164117	positive
101438123636035584	325277060	objective
100198570652741632	47119621	negative
102147187340873728	26516772	negative
100047170077605889	56043426	objective-OR-neutral
109122120847589376	56793909	positive
111508344442863618	24631475	negative
109362907380318208	2957091	neutral
100334776103346176	200411119	positive
111025991345905664	40521999	positive
100548271667281920	278573113	objective-OR-neutral
109001152833662976	47147054	neutral
100099799604396033	175610388	positive
100275029866057728	88336254	neutral
111660997458141184	27739781	neutral
100110392235270144	318012009	objective-OR-neutral
111414641330110464	164097344	positive
100333125116248064	29235378	negative
111734263019347968	122017228	positive
102601475817078784	153004253	objective
112714767071838208	340034865	positive
111496384632463360	156154060	positive
100016984686723073	30767814	positive
100047849340940290	23155633	negative
93497043615629312	22663180	positive
100242328358363136	46254245	positive
100695829534343169	26178916	negative
116338396447768576	341520715	neutral
103957750249291776	126960861	positive
100077942633279489	76782405	positive
100047175236583424	338873990	objective
100998739510038528	187163753	negative
104291405190545409	211636146	positive
100245623177089024	98893111	positive
111384877219328001	61274291	positive
100002756001144832	50045483	objective-OR-neutral
101120849280634880	67555486	positive
100047449967689728	122720195	positive
100153945552470016	21102448	objective
100729505454370817	338613544	positive
100621094565855233	80055968	objective-OR-neutral
100125784215261184	252969400	objective-OR-neutral
100320665126711296	328678995	neutral
100076573134303232	234995513	positive
100063841941065728	343669747	positive
102721789548965888	256163722	positive
104154416113913856	177145415	negative
100184201286004736	230611052	positive
103277622636716032	100902161	positive
103488931819028480	40941404	objective-OR-neutral
115946405591388160	29798136	positive
100076598044266496	327141456	objective
112654907919712256	158546744	objective
101450621735022593	35891146	positive
100608339964207104	300529873	objective
101752746058846209	28854460	positive
100726138078363649	93277506	negative
100048813103923202	15311535	positive
101468427453071360	267004350	neutral
117260128637566978	102284562	neutral
100576700877914112	42691303	objective
101076499108597760	265199704	positive
100031133395329025	115451404	neutral
109846632857739266	341520715	positive
102386719411814401	305042436	objective-OR-neutral
104472542240190464	260944336	positive
113018363088863232	328306111	positive
